id,station_id_c,station_name,station_level,obs_time,tem,tem_max,tem_min,tem_max_24h,prs_sea,rhu,win_d_inst,win_s_inst,win_d_avg_10mi,win_s_avg_10mi,pre_1h,pre_3h,pre_6h,pre_12h,pre_24h,vis_hor_10mi,wep_now,sync_time
32edaf43-406e-4e2d-a248-438054c97cb7,53567,府谷,12,2026-07-26 19:00:00,22.600000381469727,23.399999618530273,22.600000381469727,33.20000076293945,1004.2999877929688,80.0,110.0,1.100000023841858,88.0,0.6000000238418579,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,9787.0,0,2026-07-27 10:46:40.960000
6dfd547f-c8d3-43c4-93f8-d9b246ff591a,53567,府谷,12,2026-07-26 02:00:00,27.600000381469727,27.600000381469727,25.600000381469727,32.79999923706055,1004.2000122070312,56.0,143.0,3.200000047683716,121.0,2.0999999046325684,0.0,0.0,0.0,0.0,0.0,20041.0,0,2026-07-27 10:46:40.960000
ab2d8f7e-3c1b-443b-84e9-b351318b58c5,53567,府谷,12,2026-07-26 12:00:00,25.299999237060547,27.200000762939453,25.299999237060547,33.20000076293945,1003.5,66.0,98.0,2.0,145.0,1.100000023841858,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,30000.0,0,2026-07-27 10:46:40.960000
1d4b92ac-14f3-4e7b-8e73-8e51d1e09803,53567,府谷,12,2026-07-26 23:00:00,21.600000381469727,21.600000381469727,21.200000762939453,33.20000076293945,1007.4000244140625,87.0,999017.0,0.0,115.0,0.5,0.0,0.0,0.0,0.0,0.10000000149011612,10628.0,0,2026-07-27 10:46:40.960000
c201b368-7131-406e-8fcc-8667f50d1421,53567,府谷,12,2026-07-26 18:00:00,23.399999618530273,23.899999618530273,23.200000762939453,33.20000076293945,1004.0,75.0,115.0,1.2000000476837158,163.0,0.8999999761581421,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,17660.0,0,2026-07-27 10:46:40.960000
